gene_id,gene_symbol,gene_name,label,dataset_role,ensembl_gene_id,ensembl_gene_name,gene_type,chromosome_or_scaffold,gene_start_bp,gene_end_bp,strand,uniprot_accession,uniprot_entry_name,sequence_length_fasta,coordinate_source,coordinate_scope,coordinate_master_version
ENSG00000092096,SLC22A17,SLC22A17,0,negative,ENSG00000092096,SLC22A17,protein_coding,14,23346314.0,23352912.0,-1.0,Q8WUG5,S22AH_HUMAN,649.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000126216,TUBGCP3,TUBGCP3,0,negative,ENSG00000126216,TUBGCP3,protein_coding,13,112485005.0,112588205.0,-1.0,Q96CW5,GCP3_HUMAN,907.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000077327,SPAG6,SPAG6,0,negative,ENSG00000077327,SPAG6,protein_coding,10,22345445.0,22454224.0,1.0,O75602,SPAG6_HUMAN,509.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000151136,ABTB3,ABTB3,0,negative,ENSG00000151136,ABTB3,protein_coding,12,107318421.0,107659642.0,1.0,A6QL63,ABTB3_HUMAN,1104.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000106511,MEOX2,mesenchyme homeobox 2,1,positive,ENSG00000106511,MEOX2,protein_coding,7,15611211.0,15686818.0,-1.0,P50222,MEOX2_HUMAN,304.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000155034,FBXL18,FBXL18,0,negative,ENSG00000155034,FBXL18,protein_coding,7,5431335.0,5513809.0,-1.0,Q96ME1,FXL18_HUMAN,718.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000128710,HOXD10,HOXD10,0,negative,ENSG00000128710,HOXD10,protein_coding,2,176108790.0,176119937.0,1.0,P28358,HXD10_HUMAN,340.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000129450,SIGLEC9,SIGLEC9,0,negative,ENSG00000129450,SIGLEC9,protein_coding,19,51124906.0,51140470.0,1.0,Q9Y336,SIGL9_HUMAN,463.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000197321,SVIL,SVIL,0,negative,ENSG00000197321,SVIL,protein_coding,10,29457332.0,29737123.0,-1.0,O95425,SVIL_HUMAN,2214.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000171403,KRT9,KRT9,0,negative,ENSG00000171403,KRT9,protein_coding,17,41565836.0,41572059.0,-1.0,P35527,K1C9_HUMAN,623.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000069248,NUP133,nucleoporin 133,1,positive,ENSG00000069248,NUP133,protein_coding,1,229440259.0,229508356.0,-1.0,Q8WUM0,NU133_HUMAN,1156.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000198919,DZIP3,DZIP3,0,negative,ENSG00000198919,DZIP3,protein_coding,3,108589480.0,108694846.0,1.0,Q86Y13,DZIP3_HUMAN,1208.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000164684,ZNF704,ZNF704,0,negative,ENSG00000164684,ZNF704,protein_coding,8,80628451.0,80874781.0,-1.0,Q6ZNC4,ZN704_HUMAN,412.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000086102,NFX1,NFX1,0,negative,ENSG00000086102,NFX1,protein_coding,9,33290428.0,33371872.0,1.0,Q12986,NFX1_HUMAN,1120.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000184611,KCNH7,potassium voltage-gated channel subfamily H member 7,1,positive,ENSG00000184611,KCNH7,protein_coding,2,162371407.0,162838767.0,-1.0,Q9NS40,KCNH7_HUMAN,1196.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000119912,IDE,insulin degrading enzyme,1,positive,ENSG00000119912,IDE,protein_coding,10,92451684.0,92574096.0,-1.0,P14735,IDE_HUMAN,1019.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000166928,MS4A14,MS4A14,0,negative,ENSG00000166928,MS4A14,protein_coding,11,60378530.0,60417756.0,1.0,Q96JA4,M4A14_HUMAN,679.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000166313,APBB1,APBB1,0,negative,ENSG00000166313,APBB1,protein_coding,11,6395111.0,6419453.0,-1.0,O00213,APBB1_HUMAN,710.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000128683,GAD1,glutamate decarboxylase 1,1,positive,ENSG00000128683,GAD1,protein_coding,2,170813213.0,170861151.0,1.0,Q99259,DCE1_HUMAN,594.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000237765,FAM200B,FAM200B,0,negative,ENSG00000237765,FAM200B,protein_coding,4,15681506.0,15690447.0,1.0,P0CF97,F200B_HUMAN,657.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000197241,SLC2A7,SLC2A7,0,negative,ENSG00000197241,SLC2A7,protein_coding,1,9002973.0,9026423.0,-1.0,Q6PXP3,GTR7_HUMAN,512.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000284631,SCYGR4,SCYGR4,0,negative,ENSG00000284631,SCYGR4,protein_coding,2,227617498.0,227617815.0,1.0,A0A286YEV6,SCGR4_HUMAN,105.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000134962,KLB,klotho beta,1,positive,ENSG00000134962,KLB,protein_coding,4,39406930.0,39451533.0,1.0,Q86Z14,KLOTB_HUMAN,1044.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000108557,RAI1,retinoic acid induced 1,1,positive,ENSG00000108557,RAI1,protein_coding,17,17681458.0,17811453.0,1.0,Q7Z5J4,RAI1_HUMAN,1906.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000108091,CCDC6,CCDC6,0,negative,ENSG00000108091,CCDC6,protein_coding,10,59788747.0,59907029.0,-1.0,Q16204,CCDC6_HUMAN,474.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000189144,ZNF573,ZNF573,0,negative,ENSG00000189144,ZNF573,protein_coding,19,37735833.0,37817300.0,-1.0,Q86YE8,ZN573_HUMAN,665.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000138286,FAM149B1,FAM149B1,0,negative,ENSG00000138286,FAM149B1,protein_coding,10,73168119.0,73244504.0,1.0,Q96BN6,F149B_HUMAN,582.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000126337,KRT36,KRT36,0,negative,ENSG00000126337,KRT36,protein_coding,17,41486136.0,41492546.0,-1.0,O76013,KRT36_HUMAN,467.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000148143,ZNF462,ZNF462,0,negative,ENSG00000148143,ZNF462,protein_coding,9,106862286.0,107013634.0,1.0,Q96JM2,ZN462_HUMAN,2506.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000151233,GXYLT1,GXYLT1,0,negative,ENSG00000151233,GXYLT1,protein_coding,12,42081845.0,42144874.0,-1.0,Q4G148,GXLT1_HUMAN,440.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000177324,BEND2,BEND2,0,negative,ENSG00000177324,BEND2,protein_coding,X,18162931.0,18220886.0,-1.0,Q8NDZ0,BEND2_HUMAN,799.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000164197,RNF180,RNF180,0,negative,ENSG00000164197,RNF180,protein_coding,5,64165291.0,64372869.0,1.0,Q86T96,RN180_HUMAN,592.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000103540,CCP110,CCP110,0,negative,ENSG00000103540,CCP110,protein_coding,16,19523811.0,19553408.0,1.0,O43303,CP110_HUMAN,1012.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000142765,SYTL1,SYTL1,0,negative,ENSG00000142765,SYTL1,protein_coding,1,27342009.0,27353937.0,1.0,Q8IYJ3,SYTL1_HUMAN,562.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000165899,OTOGL,OTOGL,0,negative,ENSG00000165899,OTOGL,protein_coding,12,80099537.0,80380880.0,1.0,Q3ZCN5,OTOGL_HUMAN,2353.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000176809,LRRC37A3,LRRC37A3,0,negative,ENSG00000176809,LRRC37A3,protein_coding,17,64854130.0,64919480.0,-1.0,O60309,L37A3_HUMAN,1634.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000052749,RRP12,RRP12,0,negative,ENSG00000052749,RRP12,protein_coding,10,97356357.0,97426076.0,-1.0,Q5JTH9,RRP12_HUMAN,1297.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000142330,CAPN10,calpain 10,1,positive,ENSG00000142330,CAPN10,protein_coding,2,240586383.0,240617705.0,1.0,Q9HC96,CAN10_HUMAN,672.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000152217,SETBP1,SET binding protein 1,1,positive,ENSG00000152217,SETBP1,protein_coding,18,44680173.0,45068510.0,1.0,Q9Y6X0,SETBP_HUMAN,1596.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000205937,RNPS1,RNPS1,0,negative,ENSG00000205937,RNPS1,protein_coding,16,2253116.0,2268397.0,-1.0,Q15287,RNPS1_HUMAN,305.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000184922,FMNL1,FMNL1,0,negative,ENSG00000184922,FMNL1,protein_coding,17,45220736.0,45247319.0,1.0,O95466,FMNL1_HUMAN,1100.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000134243,SORT1,sortilin 1,1,positive,ENSG00000134243,SORT1,protein_coding,1,109309568.0,109397967.0,-1.0,Q99523,SORT_HUMAN,831.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000151276,MAGI1,"membrane associated guanylate kinase, WW and PDZ domain containing 1",1,positive,ENSG00000151276,MAGI1,protein_coding,3,65353525.0,66038918.0,-1.0,Q96QZ7,MAGI1_HUMAN,1491.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000171056,SOX7,SRY-box transcription factor 7,1,positive,ENSG00000171056,SOX7,protein_coding,8,10723768.0,10730511.0,-1.0,Q9BT81,SOX7_HUMAN,388.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000128335,APOL2,APOL2,0,negative,ENSG00000128335,APOL2,protein_coding,22,36226209.0,36239954.0,-1.0,Q9BQE5,APOL2_HUMAN,337.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000283599,,,0,negative,ENSG00000283599,,protein_coding,X,71667542.0,71671527.0,1.0,A0A1B0GWI6,CX49C_HUMAN,518.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000139344,AMDHD1,AMDHD1,0,negative,ENSG00000139344,AMDHD1,protein_coding,12,95943301.0,95968720.0,1.0,Q96NU7,HUTI_HUMAN,426.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000081177,EXD2,exonuclease 3'-5' domain containing 2,1,positive,ENSG00000081177,EXD2,protein_coding,14,69191498.0,69244020.0,1.0,Q9NVH0,EXD2_HUMAN,621.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000196584,XRCC2,XRCC2,0,negative,ENSG00000196584,XRCC2,protein_coding,7,152644776.0,152676193.0,-1.0,O43543,XRCC2_HUMAN,280.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000141252,VPS53,VPS53 subunit of GARP complex,1,positive,ENSG00000141252,VPS53,protein_coding,17,508503.0,721717.0,-1.0,Q5VIR6,VPS53_HUMAN,832.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000189362,NEMP2,NEMP2,0,negative,ENSG00000189362,NEMP2,protein_coding,2,190504338.0,190534722.0,-1.0,A6NFY4,NEMP2_HUMAN,417.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000121653,MAPK8IP1,mitogen-activated protein kinase 8 interacting protein 1,1,positive,ENSG00000121653,MAPK8IP1,protein_coding,11,45885618.0,45906470.0,1.0,Q9UQF2,JIP1_HUMAN,711.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000067177,PHKA1,PHKA1,0,negative,ENSG00000067177,PHKA1,protein_coding,X,72578814.0,72714327.0,-1.0,P46020,KPB1_HUMAN,1223.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000173376,NDNF,NDNF,0,negative,ENSG00000173376,NDNF,protein_coding,4,121033326.0,121074085.0,-1.0,Q8TB73,NDNF_HUMAN,568.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000154269,ENPP3,ectonucleotide pyrophosphatase/phosphodiesterase 3,1,positive,ENSG00000154269,ENPP3,protein_coding,6,131628292.0,131747418.0,1.0,O14638,ENPP3_HUMAN,875.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000160867,FGFR4,fibroblast growth factor receptor 4,1,positive,ENSG00000160867,FGFR4,protein_coding,5,177086456.0,177098151.0,1.0,P22455,FGFR4_HUMAN,802.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000152078,TLCD4,TLCD4,0,negative,ENSG00000152078,TLCD4,protein_coding,1,95117292.0,95197607.0,1.0,Q96MV1,TLCD4_HUMAN,263.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000145569,OTULINL,OTU deubiquitinase with linear linkage specificity like,1,positive,ENSG00000145569,OTULINL,protein_coding,5,14581792.0,14616180.0,1.0,Q9NUU6,OTULL_HUMAN,356.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000188305,PEAK3,PEAK3,0,negative,ENSG00000188305,PEAK3,protein_coding,19,2274631.0,2282175.0,-1.0,Q6ZS72,PEAK3_HUMAN,473.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000101463,SYNDIG1,synapse differentiation inducing 1,1,positive,ENSG00000101463,SYNDIG1,protein_coding,20,24468025.0,24666616.0,1.0,Q9H7V2,SYNG1_HUMAN,258.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000123610,TNFAIP6,TNF alpha induced protein 6,1,positive,ENSG00000123610,TNFAIP6,protein_coding,2,151357592.0,151380046.0,1.0,P98066,TSG6_HUMAN,277.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000114439,BBX,BBX,0,negative,ENSG00000114439,BBX,protein_coding,3,107522936.0,107811339.0,1.0,Q8WY36,BBX_HUMAN,941.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000173208,ABCD2,ABCD2,0,negative,ENSG00000173208,ABCD2,protein_coding,12,39550033.0,39619803.0,-1.0,Q9UBJ2,ABCD2_HUMAN,740.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000139915,MDGA2,MAM domain containing glycosylphosphatidylinositol anchor 2,1,positive,ENSG00000139915,MDGA2,protein_coding,14,46840092.0,47675605.0,-1.0,Q7Z553,MDGA2_HUMAN,956.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000060709,RIMBP2,RIMBP2,0,negative,ENSG00000060709,RIMBP2,protein_coding,12,130396131.0,130768228.0,-1.0,O15034,RIMB2_HUMAN,1052.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000130643,CALY,CALY,0,negative,ENSG00000130643,CALY,protein_coding,10,133324072.0,133336980.0,-1.0,Q9NYX4,CALY_HUMAN,217.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000163083,INHBB,inhibin subunit beta B,1,positive,ENSG00000163083,INHBB,protein_coding,2,120346136.0,120351803.0,1.0,P09529,INHBB_HUMAN,407.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000118473,SGIP1,SH3GL interacting endocytic adaptor 1,1,positive,ENSG00000118473,SGIP1,protein_coding,1,66533267.0,66751139.0,1.0,Q9BQI5,SGIP1_HUMAN,828.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000008710,PKD1,"polycystin 1, transient receptor potential channel interacting",1,positive,ENSG00000008710,PKD1,protein_coding,16,2088708.0,2135898.0,-1.0,P98161,PKD1_HUMAN,4303.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000169129,AFAP1L2,actin filament associated protein 1 like 2,1,positive,ENSG00000169129,AFAP1L2,protein_coding,10,114293604.0,114404775.0,-1.0,Q8N4X5,AF1L2_HUMAN,818.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000021645,NRXN3,neurexin 3,1,positive,ENSG00000021645,NRXN3,protein_coding,14,78170373.0,79868291.0,1.0,Q9Y4C0,NRX3A_HUMAN,1643.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000158955,WNT9B,Wnt family member 9B,1,positive,ENSG00000158955,WNT9B,protein_coding,17,46833201.0,46886730.0,1.0,O14905,WNT9B_HUMAN,357.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000076826,CAMSAP3,CAMSAP3,0,negative,ENSG00000076826,CAMSAP3,protein_coding,19,7595826.0,7618352.0,1.0,Q9P1Y5,CAMP3_HUMAN,1249.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000273820,USP27X,USP27X,0,negative,ENSG00000273820,USP27X,protein_coding,X,49879484.0,49882558.0,1.0,A6NNY8,UBP27_HUMAN,438.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000074201,CLNS1A,CLNS1A,0,negative,ENSG00000074201,CLNS1A,protein_coding,11,77514936.0,77637809.0,-1.0,P54105,ICLN_HUMAN,237.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000179195,ZNF664,zinc finger protein 664,1,positive,ENSG00000179195,ZNF664,protein_coding,12,123971745.0,124015445.0,1.0,Q8N3J9,ZN664_HUMAN,261.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000197893,NRAP,NRAP,0,negative,ENSG00000197893,NRAP,protein_coding,10,113588714.0,113664121.0,-1.0,Q86VF7,NRAP_HUMAN,1730.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000183530,PRR14L,proline rich 14 like,1,positive,ENSG00000183530,PRR14L,protein_coding,22,31676256.0,31750207.0,-1.0,Q5THK1,PR14L_HUMAN,2151.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000196570,PFN3,PFN3,0,negative,ENSG00000196570,PFN3,protein_coding,5,177400109.0,177400661.0,-1.0,P60673,PROF3_HUMAN,137.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000176155,CCDC57,CCDC57,0,negative,ENSG00000176155,CCDC57,protein_coding,17,82101459.0,82212878.0,-1.0,Q2TAC2,CCD57_HUMAN,915.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000153707,PTPRD,protein tyrosine phosphatase receptor type D,1,positive,ENSG00000153707,PTPRD,protein_coding,9,8314246.0,10613002.0,-1.0,P23468,PTPRD_HUMAN,1912.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000120833,SOCS2,suppressor of cytokine signaling 2,1,positive,ENSG00000120833,SOCS2,protein_coding,12,93569808.0,93583487.0,1.0,O14508,SOCS2_HUMAN,198.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000154122,ANKH,ANKH inorganic pyrophosphate transport regulator,1,positive,ENSG00000154122,ANKH,protein_coding,5,14704800.0,14871877.0,-1.0,Q9HCJ1,ANKH_HUMAN,492.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000213445,SIPA1,signal-induced proliferation-associated 1,1,positive,ENSG00000213445,SIPA1,protein_coding,11,65638091.0,65650930.0,1.0,Q96FS4,SIPA1_HUMAN,1042.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000253731,PCDHGA6,PCDHGA6,0,negative,ENSG00000253731,PCDHGA6,protein_coding,5,141373891.0,141512975.0,1.0,Q9Y5G7,PCDG6_HUMAN,932.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000103932,RPAP1,RNA polymerase II associated protein 1,1,positive,ENSG00000103932,RPAP1,protein_coding,15,41517176.0,41544278.0,-1.0,Q9BWH6,RPAP1_HUMAN,1393.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000115267,IFIH1,interferon induced with helicase C domain 1,1,positive,ENSG00000115267,IFIH1,protein_coding,2,162267074.0,162318684.0,-1.0,Q9BYX4,IFIH1_HUMAN,1025.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000177025,C19orf18,C19orf18,0,negative,ENSG00000177025,C19orf18,protein_coding,19,57958437.0,57974534.0,-1.0,Q8NEA5,CS018_HUMAN,215.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000146670,CDCA5,CDCA5,0,negative,ENSG00000146670,CDCA5,protein_coding,11,65066300.0,65084164.0,-1.0,Q96FF9,CDCA5_HUMAN,252.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000182195,LDOC1,LDOC1,0,negative,ENSG00000182195,LDOC1,protein_coding,X,141111605.0,141177129.0,-1.0,O95751,LDOC1_HUMAN,146.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000130829,DUSP9,dual specificity phosphatase 9,1,positive,ENSG00000130829,DUSP9,protein_coding,X,153642401.0,153651326.0,1.0,Q99956,DUS9_HUMAN,384.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000101680,LAMA1,laminin subunit alpha 1,1,positive,ENSG00000101680,LAMA1,protein_coding,18,6941742.0,7117859.0,-1.0,P25391,LAMA1_HUMAN,3075.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000163636,PSMD6,"proteasome 26S subunit, non-ATPase 6",1,positive,ENSG00000163636,PSMD6,protein_coding,3,64010549.0,64024010.0,-1.0,Q15008,PSMD6_HUMAN,389.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000238243,OR2W3,OR2W3,0,negative,ENSG00000238243,OR2W3,protein_coding,1,247895587.0,247896531.0,1.0,Q7Z3T1,OR2W3_HUMAN,314.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000212907,MT-ND4L,mitochondrially encoded NADH:ubiquinone oxidoreductase core subunit 4L,1,positive,ENSG00000212907,MT-ND4L,protein_coding,MT,10470.0,10766.0,1.0,P03901,NU4LM_HUMAN,98.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000092208,GEMIN2,GEMIN2,0,negative,ENSG00000092208,GEMIN2,protein_coding,14,39114285.0,39139037.0,1.0,O14893,GEMI2_HUMAN,280.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000152684,PELO,pelota mRNA surveillance and ribosome rescue factor,1,positive,ENSG00000152684,PELO,protein_coding,5,52787916.0,52804044.0,1.0,Q9BRX2,PELO_HUMAN,385.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
ENSG00000100350,FOXRED2,FOXRED2,0,negative,ENSG00000100350,FOXRED2,protein_coding,22,36487190.0,36507221.0,-1.0,Q8IWF2,FXRD2_HUMAN,684.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1
