gene_id,gene_symbol,gene_name,label,dataset_role,ensembl_gene_id,ensembl_gene_name,gene_type,chromosome_or_scaffold,gene_start_bp,gene_end_bp,strand,uniprot_accession,uniprot_entry_name,sequence_length_fasta,coordinate_source,coordinate_scope,coordinate_master_version,representative_transcript_id,representative_transcript_rule,representative_transcript_priority,transcript_gene_name,transcript_gene_type,transcript_chromosome,transcript_strand,transcript_start_bp,transcript_end_bp,representative_tss_bp,representative_tss_rule,chromosome_match_gene_vs_transcript,strand_match_gene_vs_transcript,representative_tss_master_version,representative_transcript_selection_strategy
ENSG00000175105,ZNF654,zinc finger protein 654,1,positive,ENSG00000175105,ZNF654,protein_coding,3,88058723.0,88144662.0,1.0,Q8IZM8,ZN654_HUMAN,1128.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1,ENST00000636215,MANE_Select,1,ZNF654,protein_coding,3,1,88059255,88144660,88059255,TSS_equals_transcript_start_for_positive_strand,True,True,Representative_TSS_Master_PrimaryOnly_v1,MANE_Select_preferred_else_Ensembl_Canonical
ENSG00000163623,NKX6-1,NK6 homeobox 1,1,positive,ENSG00000163623,NKX6-1,protein_coding,4,84491985.0,84499292.0,-1.0,P78426,NKX61_HUMAN,367.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1,ENST00000295886,MANE_Select,1,NKX6-1,protein_coding,4,-1,84491985,84499292,84499292,TSS_equals_transcript_end_for_negative_strand,True,True,Representative_TSS_Master_PrimaryOnly_v1,MANE_Select_preferred_else_Ensembl_Canonical
ENSG00000062524,LTK,leukocyte receptor tyrosine kinase,1,positive,ENSG00000062524,LTK,protein_coding,15,41503634.0,41513887.0,-1.0,P29376,LTK_HUMAN,864.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1,ENST00000263800,MANE_Select,1,LTK,protein_coding,15,-1,41503637,41513827,41513827,TSS_equals_transcript_end_for_negative_strand,True,True,Representative_TSS_Master_PrimaryOnly_v1,MANE_Select_preferred_else_Ensembl_Canonical
ENSG00000064607,SUGP2,SUGP2,0,negative,ENSG00000064607,SUGP2,protein_coding,19,18990888.0,19034040.0,-1.0,Q8IX01,SUGP2_HUMAN,1082.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1,ENST00000452918,MANE_Select,1,SUGP2,protein_coding,19,-1,18990893,19033517,19033517,TSS_equals_transcript_end_for_negative_strand,True,True,Representative_TSS_Master_PrimaryOnly_v1,MANE_Select_preferred_else_Ensembl_Canonical
ENSG00000081189,MEF2C,myocyte enhancer factor 2C,1,positive,ENSG00000081189,MEF2C,protein_coding,5,88717117.0,88904257.0,-1.0,Q06413,MEF2C_HUMAN,473.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1,ENST00000504921,MANE_Select,1,MEF2C,protein_coding,5,-1,88717117,88883184,88883184,TSS_equals_transcript_end_for_negative_strand,True,True,Representative_TSS_Master_PrimaryOnly_v1,MANE_Select_preferred_else_Ensembl_Canonical
ENSG00000072274,TFRC,transferrin receptor,1,positive,ENSG00000072274,TFRC,protein_coding,3,196012511.0,196082162.0,-1.0,P02786,TFR1_HUMAN,760.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1,ENST00000360110,MANE_Select,1,TFRC,protein_coding,3,-1,196049284,196082090,196082090,TSS_equals_transcript_end_for_negative_strand,True,True,Representative_TSS_Master_PrimaryOnly_v1,MANE_Select_preferred_else_Ensembl_Canonical
ENSG00000148399,DPH7,DPH7,0,negative,ENSG00000148399,DPH7,protein_coding,9,137554444.0,137578925.0,-1.0,Q9BTV6,DPH7_HUMAN,452.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1,ENST00000277540,MANE_Select,1,DPH7,protein_coding,9,-1,137554444,137578925,137578925,TSS_equals_transcript_end_for_negative_strand,True,True,Representative_TSS_Master_PrimaryOnly_v1,MANE_Select_preferred_else_Ensembl_Canonical
ENSG00000221818,EBF2,EBF transcription factor 2,1,positive,ENSG00000221818,EBF2,protein_coding,8,25841725.0,26045413.0,-1.0,Q9HAK2,COE2_HUMAN,575.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1,ENST00000520164,MANE_Select,1,EBF2,protein_coding,8,-1,25841725,26045413,26045413,TSS_equals_transcript_end_for_negative_strand,True,True,Representative_TSS_Master_PrimaryOnly_v1,MANE_Select_preferred_else_Ensembl_Canonical
ENSG00000147124,ZNF41,ZNF41,0,negative,ENSG00000147124,ZNF41,protein_coding,X,47444693.0,47483247.0,-1.0,P51814,ZNF41_HUMAN,821.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1,ENST00000684689,MANE_Select,1,ZNF41,protein_coding,X,-1,47445178,47483222,47483222,TSS_equals_transcript_end_for_negative_strand,True,True,Representative_TSS_Master_PrimaryOnly_v1,MANE_Select_preferred_else_Ensembl_Canonical
ENSG00000101417,PXMP4,peroxisomal membrane protein 4,1,positive,ENSG00000101417,PXMP4,protein_coding,20,33702758.0,33720319.0,-1.0,Q9Y6I8,PXMP4_HUMAN,212.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1,ENST00000409299,MANE_Select,1,PXMP4,protein_coding,20,-1,33702758,33720310,33720310,TSS_equals_transcript_end_for_negative_strand,True,True,Representative_TSS_Master_PrimaryOnly_v1,MANE_Select_preferred_else_Ensembl_Canonical
ENSG00000158186,MRAS,muscle RAS oncogene homolog,1,positive,ENSG00000158186,MRAS,protein_coding,3,138347648.0,138405534.0,1.0,O14807,RASM_HUMAN,208.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1,ENST00000423968,MANE_Select,1,MRAS,protein_coding,3,1,138348579,138405533,138348579,TSS_equals_transcript_start_for_positive_strand,True,True,Representative_TSS_Master_PrimaryOnly_v1,MANE_Select_preferred_else_Ensembl_Canonical
ENSG00000116260,QSOX1,QSOX1,0,negative,ENSG00000116260,QSOX1,protein_coding,1,180154869.0,180204030.0,1.0,O00391,QSOX1_HUMAN,747.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1,ENST00000367602,MANE_Select,1,QSOX1,protein_coding,1,1,180154869,180204030,180154869,TSS_equals_transcript_start_for_positive_strand,True,True,Representative_TSS_Master_PrimaryOnly_v1,MANE_Select_preferred_else_Ensembl_Canonical
ENSG00000149115,TNKS1BP1,TNKS1BP1,0,negative,ENSG00000149115,TNKS1BP1,protein_coding,11,57299630.0,57325682.0,-1.0,Q9C0C2,TB182_HUMAN,1729.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1,ENST00000358252,MANE_Select,1,TNKS1BP1,protein_coding,11,-1,57299642,57324952,57324952,TSS_equals_transcript_end_for_negative_strand,True,True,Representative_TSS_Master_PrimaryOnly_v1,MANE_Select_preferred_else_Ensembl_Canonical
ENSG00000198718,TOGARAM1,TOGARAM1,0,negative,ENSG00000198718,TOGARAM1,protein_coding,14,44962190.0,45074431.0,1.0,Q9Y4F4,TGRM1_HUMAN,1720.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1,ENST00000361462,MANE_Select,1,TOGARAM1,protein_coding,14,1,44962190,45074431,44962190,TSS_equals_transcript_start_for_positive_strand,True,True,Representative_TSS_Master_PrimaryOnly_v1,MANE_Select_preferred_else_Ensembl_Canonical
ENSG00000182308,DCAF4L1,DCAF4L1,0,negative,ENSG00000182308,DCAF4L1,protein_coding,4,41981756.0,41986465.0,1.0,Q3SXM0,DC4L1_HUMAN,396.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1,ENST00000333141,MANE_Select,1,DCAF4L1,protein_coding,4,1,41981756,41986465,41981756,TSS_equals_transcript_start_for_positive_strand,True,True,Representative_TSS_Master_PrimaryOnly_v1,MANE_Select_preferred_else_Ensembl_Canonical
ENSG00000133943,DGLUCY,DGLUCY,0,negative,ENSG00000133943,DGLUCY,protein_coding,14,91060044.0,91226929.0,1.0,Q7Z3D6,GLUCM_HUMAN,616.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1,ENST00000256324,MANE_Select,1,DGLUCY,protein_coding,14,1,91114073,91225632,91114073,TSS_equals_transcript_start_for_positive_strand,True,True,Representative_TSS_Master_PrimaryOnly_v1,MANE_Select_preferred_else_Ensembl_Canonical
ENSG00000205693,MANSC4,MANSC domain containing 4,1,positive,ENSG00000205693,MANSC4,protein_coding,12,27762427.0,27780236.0,-1.0,A6NHS7,MANS4_HUMAN,340.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1,ENST00000381273,MANE_Select,1,MANSC4,protein_coding,12,-1,27762427,27780236,27780236,TSS_equals_transcript_end_for_negative_strand,True,True,Representative_TSS_Master_PrimaryOnly_v1,MANE_Select_preferred_else_Ensembl_Canonical
ENSG00000159625,DRC7,DRC7,0,negative,ENSG00000159625,DRC7,protein_coding,16,57694793.0,57731805.0,1.0,Q8IY82,DRC7_HUMAN,874.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1,ENST00000360716,MANE_Select,1,DRC7,protein_coding,16,1,57694806,57731805,57694806,TSS_equals_transcript_start_for_positive_strand,True,True,Representative_TSS_Master_PrimaryOnly_v1,MANE_Select_preferred_else_Ensembl_Canonical
ENSG00000121989,ACVR2A,activin A receptor type 2A,1,positive,ENSG00000121989,ACVR2A,protein_coding,2,147844378.0,147930826.0,1.0,P27037,AVR2A_HUMAN,513.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1,ENST00000241416,MANE_Select,1,ACVR2A,protein_coding,2,1,147845029,147930822,147845029,TSS_equals_transcript_start_for_positive_strand,True,True,Representative_TSS_Master_PrimaryOnly_v1,MANE_Select_preferred_else_Ensembl_Canonical
ENSG00000091704,CPA1,carboxypeptidase A1,1,positive,ENSG00000091704,CPA1,protein_coding,7,130380339.0,130388114.0,1.0,P15085,CBPA1_HUMAN,419.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1,ENST00000011292,MANE_Select,1,CPA1,protein_coding,7,1,130380494,130388108,130380494,TSS_equals_transcript_start_for_positive_strand,True,True,Representative_TSS_Master_PrimaryOnly_v1,MANE_Select_preferred_else_Ensembl_Canonical
ENSG00000165006,UBAP1,ubiquitin associated protein 1,1,positive,ENSG00000165006,UBAP1,protein_coding,9,34179005.0,34252523.0,1.0,Q9NZ09,UBAP1_HUMAN,502.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1,ENST00000297661,MANE_Select,1,UBAP1,protein_coding,9,1,34179043,34252523,34179043,TSS_equals_transcript_start_for_positive_strand,True,True,Representative_TSS_Master_PrimaryOnly_v1,MANE_Select_preferred_else_Ensembl_Canonical
ENSG00000006071,ABCC8,ATP binding cassette subfamily C member 8,1,positive,ENSG00000006071,ABCC8,protein_coding,11,17392498.0,17476894.0,-1.0,Q09428,ABCC8_HUMAN,1581.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1,ENST00000389817,MANE_Select,1,ABCC8,protein_coding,11,-1,17392885,17476845,17476845,TSS_equals_transcript_end_for_negative_strand,True,True,Representative_TSS_Master_PrimaryOnly_v1,MANE_Select_preferred_else_Ensembl_Canonical
ENSG00000169047,IRS1,insulin receptor substrate 1,1,positive,ENSG00000169047,IRS1,protein_coding,2,226731312.0,226799820.0,-1.0,P35568,IRS1_HUMAN,1242.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1,ENST00000305123,MANE_Select,1,IRS1,protein_coding,2,-1,226731312,226799820,226799820,TSS_equals_transcript_end_for_negative_strand,True,True,Representative_TSS_Master_PrimaryOnly_v1,MANE_Select_preferred_else_Ensembl_Canonical
ENSG00000099282,TSPAN15,tetraspanin 15,1,positive,ENSG00000099282,TSPAN15,protein_coding,10,69451150.0,69507676.0,1.0,O95858,TSN15_HUMAN,294.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1,ENST00000373290,MANE_Select,1,TSPAN15,protein_coding,10,1,69451465,69507666,69451465,TSS_equals_transcript_start_for_positive_strand,True,True,Representative_TSS_Master_PrimaryOnly_v1,MANE_Select_preferred_else_Ensembl_Canonical
ENSG00000164151,ICE1,ICE1,0,negative,ENSG00000164151,ICE1,protein_coding,5,5420664.0,5490220.0,1.0,Q9Y2F5,ICE1_HUMAN,2266.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1,ENST00000296564,MANE_Select,1,ICE1,protein_coding,5,1,5422677,5490220,5422677,TSS_equals_transcript_start_for_positive_strand,True,True,Representative_TSS_Master_PrimaryOnly_v1,MANE_Select_preferred_else_Ensembl_Canonical
ENSG00000163633,C4orf36,C4orf36,0,negative,ENSG00000163633,C4orf36,protein_coding,4,86876205.0,86892813.0,-1.0,Q96KX1,CD036_HUMAN,117.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1,ENST00000295898,MANE_Select,1,C4orf36,protein_coding,4,-1,86876205,86892422,86892422,TSS_equals_transcript_end_for_negative_strand,True,True,Representative_TSS_Master_PrimaryOnly_v1,MANE_Select_preferred_else_Ensembl_Canonical
ENSG00000154767,XPC,XPC,0,negative,ENSG00000154767,XPC,protein_coding,3,14145145.0,14178652.0,-1.0,Q01831,XPC_HUMAN,940.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1,ENST00000285021,MANE_Select,1,XPC,protein_coding,3,-1,14145147,14178601,14178601,TSS_equals_transcript_end_for_negative_strand,True,True,Representative_TSS_Master_PrimaryOnly_v1,MANE_Select_preferred_else_Ensembl_Canonical
ENSG00000196705,ZNF431,ZNF431,0,negative,ENSG00000196705,ZNF431,protein_coding,19,21142005.0,21196053.0,1.0,Q8TF32,ZN431_HUMAN,576.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1,ENST00000311048,MANE_Select,1,ZNF431,protein_coding,19,1,21142040,21196053,21142040,TSS_equals_transcript_start_for_positive_strand,True,True,Representative_TSS_Master_PrimaryOnly_v1,MANE_Select_preferred_else_Ensembl_Canonical
ENSG00000092096,SLC22A17,SLC22A17,0,negative,ENSG00000092096,SLC22A17,protein_coding,14,23346314.0,23352912.0,-1.0,Q8WUG5,S22AH_HUMAN,649.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1,ENST00000354772,MANE_Select,1,SLC22A17,protein_coding,14,-1,23346318,23352887,23352887,TSS_equals_transcript_end_for_negative_strand,True,True,Representative_TSS_Master_PrimaryOnly_v1,MANE_Select_preferred_else_Ensembl_Canonical
ENSG00000126216,TUBGCP3,TUBGCP3,0,negative,ENSG00000126216,TUBGCP3,protein_coding,13,112485005.0,112588205.0,-1.0,Q96CW5,GCP3_HUMAN,907.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1,ENST00000261965,MANE_Select,1,TUBGCP3,protein_coding,13,-1,112485011,112588153,112588153,TSS_equals_transcript_end_for_negative_strand,True,True,Representative_TSS_Master_PrimaryOnly_v1,MANE_Select_preferred_else_Ensembl_Canonical
ENSG00000077327,SPAG6,SPAG6,0,negative,ENSG00000077327,SPAG6,protein_coding,10,22345445.0,22454224.0,1.0,O75602,SPAG6_HUMAN,509.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1,ENST00000376624,MANE_Select,1,SPAG6,protein_coding,10,1,22345496,22417610,22345496,TSS_equals_transcript_start_for_positive_strand,True,True,Representative_TSS_Master_PrimaryOnly_v1,MANE_Select_preferred_else_Ensembl_Canonical
ENSG00000151136,ABTB3,ABTB3,0,negative,ENSG00000151136,ABTB3,protein_coding,12,107318421.0,107659642.0,1.0,A6QL63,ABTB3_HUMAN,1104.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1,ENST00000280758,MANE_Select,1,ABTB3,protein_coding,12,1,107318434,107659642,107318434,TSS_equals_transcript_start_for_positive_strand,True,True,Representative_TSS_Master_PrimaryOnly_v1,MANE_Select_preferred_else_Ensembl_Canonical
ENSG00000106511,MEOX2,mesenchyme homeobox 2,1,positive,ENSG00000106511,MEOX2,protein_coding,7,15611211.0,15686818.0,-1.0,P50222,MEOX2_HUMAN,304.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1,ENST00000262041,MANE_Select,1,MEOX2,protein_coding,7,-1,15611212,15686683,15686683,TSS_equals_transcript_end_for_negative_strand,True,True,Representative_TSS_Master_PrimaryOnly_v1,MANE_Select_preferred_else_Ensembl_Canonical
ENSG00000155034,FBXL18,FBXL18,0,negative,ENSG00000155034,FBXL18,protein_coding,7,5431335.0,5513809.0,-1.0,Q96ME1,FXL18_HUMAN,718.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1,ENST00000382368,MANE_Select,1,FBXL18,protein_coding,7,-1,5475797,5513809,5513809,TSS_equals_transcript_end_for_negative_strand,True,True,Representative_TSS_Master_PrimaryOnly_v1,MANE_Select_preferred_else_Ensembl_Canonical
ENSG00000128710,HOXD10,HOXD10,0,negative,ENSG00000128710,HOXD10,protein_coding,2,176108790.0,176119937.0,1.0,P28358,HXD10_HUMAN,340.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1,ENST00000249501,MANE_Select,1,HOXD10,protein_coding,2,1,176116778,176119937,176116778,TSS_equals_transcript_start_for_positive_strand,True,True,Representative_TSS_Master_PrimaryOnly_v1,MANE_Select_preferred_else_Ensembl_Canonical
ENSG00000129450,SIGLEC9,SIGLEC9,0,negative,ENSG00000129450,SIGLEC9,protein_coding,19,51124906.0,51140470.0,1.0,Q9Y336,SIGL9_HUMAN,463.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1,ENST00000250360,MANE_Select,1,SIGLEC9,protein_coding,19,1,51124906,51130310,51124906,TSS_equals_transcript_start_for_positive_strand,True,True,Representative_TSS_Master_PrimaryOnly_v1,MANE_Select_preferred_else_Ensembl_Canonical
ENSG00000197321,SVIL,SVIL,0,negative,ENSG00000197321,SVIL,protein_coding,10,29457332.0,29737123.0,-1.0,O95425,SVIL_HUMAN,2214.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1,ENST00000355867,MANE_Select,1,SVIL,protein_coding,10,-1,29457338,29634971,29634971,TSS_equals_transcript_end_for_negative_strand,True,True,Representative_TSS_Master_PrimaryOnly_v1,MANE_Select_preferred_else_Ensembl_Canonical
ENSG00000171403,KRT9,KRT9,0,negative,ENSG00000171403,KRT9,protein_coding,17,41565836.0,41572059.0,-1.0,P35527,K1C9_HUMAN,623.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1,ENST00000246662,MANE_Select,1,KRT9,protein_coding,17,-1,41565836,41572059,41572059,TSS_equals_transcript_end_for_negative_strand,True,True,Representative_TSS_Master_PrimaryOnly_v1,MANE_Select_preferred_else_Ensembl_Canonical
ENSG00000069248,NUP133,nucleoporin 133,1,positive,ENSG00000069248,NUP133,protein_coding,1,229440259.0,229508356.0,-1.0,Q8WUM0,NU133_HUMAN,1156.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1,ENST00000261396,MANE_Select,1,NUP133,protein_coding,1,-1,229440259,229508341,229508341,TSS_equals_transcript_end_for_negative_strand,True,True,Representative_TSS_Master_PrimaryOnly_v1,MANE_Select_preferred_else_Ensembl_Canonical
ENSG00000198919,DZIP3,DZIP3,0,negative,ENSG00000198919,DZIP3,protein_coding,3,108589480.0,108694846.0,1.0,Q86Y13,DZIP3_HUMAN,1208.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1,ENST00000361582,MANE_Select,1,DZIP3,protein_coding,3,1,108589722,108694840,108589722,TSS_equals_transcript_start_for_positive_strand,True,True,Representative_TSS_Master_PrimaryOnly_v1,MANE_Select_preferred_else_Ensembl_Canonical
ENSG00000164684,ZNF704,ZNF704,0,negative,ENSG00000164684,ZNF704,protein_coding,8,80628451.0,80874781.0,-1.0,Q6ZNC4,ZN704_HUMAN,412.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1,ENST00000327835,MANE_Select,1,ZNF704,protein_coding,8,-1,80628451,80874781,80874781,TSS_equals_transcript_end_for_negative_strand,True,True,Representative_TSS_Master_PrimaryOnly_v1,MANE_Select_preferred_else_Ensembl_Canonical
ENSG00000086102,NFX1,NFX1,0,negative,ENSG00000086102,NFX1,protein_coding,9,33290428.0,33371872.0,1.0,Q12986,NFX1_HUMAN,1120.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1,ENST00000379540,MANE_Select,1,NFX1,protein_coding,9,1,33290516,33371157,33290516,TSS_equals_transcript_start_for_positive_strand,True,True,Representative_TSS_Master_PrimaryOnly_v1,MANE_Select_preferred_else_Ensembl_Canonical
ENSG00000184611,KCNH7,potassium voltage-gated channel subfamily H member 7,1,positive,ENSG00000184611,KCNH7,protein_coding,2,162371407.0,162838767.0,-1.0,Q9NS40,KCNH7_HUMAN,1196.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1,ENST00000332142,MANE_Select,1,KCNH7,protein_coding,2,-1,162371407,162838767,162838767,TSS_equals_transcript_end_for_negative_strand,True,True,Representative_TSS_Master_PrimaryOnly_v1,MANE_Select_preferred_else_Ensembl_Canonical
ENSG00000119912,IDE,insulin degrading enzyme,1,positive,ENSG00000119912,IDE,protein_coding,10,92451684.0,92574096.0,-1.0,P14735,IDE_HUMAN,1019.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1,ENST00000265986,MANE_Select,1,IDE,protein_coding,10,-1,92451684,92574093,92574093,TSS_equals_transcript_end_for_negative_strand,True,True,Representative_TSS_Master_PrimaryOnly_v1,MANE_Select_preferred_else_Ensembl_Canonical
ENSG00000166928,MS4A14,MS4A14,0,negative,ENSG00000166928,MS4A14,protein_coding,11,60378530.0,60417756.0,1.0,Q96JA4,M4A14_HUMAN,679.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1,ENST00000300187,MANE_Select,1,MS4A14,protein_coding,11,1,60396459,60417756,60396459,TSS_equals_transcript_start_for_positive_strand,True,True,Representative_TSS_Master_PrimaryOnly_v1,MANE_Select_preferred_else_Ensembl_Canonical
ENSG00000166313,APBB1,APBB1,0,negative,ENSG00000166313,APBB1,protein_coding,11,6395111.0,6419453.0,-1.0,O00213,APBB1_HUMAN,710.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1,ENST00000609360,MANE_Select,1,APBB1,protein_coding,11,-1,6395125,6419094,6419094,TSS_equals_transcript_end_for_negative_strand,True,True,Representative_TSS_Master_PrimaryOnly_v1,MANE_Select_preferred_else_Ensembl_Canonical
ENSG00000128683,GAD1,glutamate decarboxylase 1,1,positive,ENSG00000128683,GAD1,protein_coding,2,170813213.0,170861151.0,1.0,Q99259,DCE1_HUMAN,594.0,Ensembl BioMart,"Primary chromosomes only: 1-22, X, Y, MT",Gene_Coordinate_Master_v1,ENST00000358196,MANE_Select,1,GAD1,protein_coding,2,1,170816887,170861151,170816887,TSS_equals_transcript_start_for_positive_strand,True,True,Representative_TSS_Master_PrimaryOnly_v1,MANE_Select_preferred_else_Ensembl_Canonical
